household_key,churn,churn_probability,risk_level,recency,tenure_days,purchase_frequency,discount_rate,median_basket_sales,median_basket_quantity,median_unique_products
90,1,0.4637700559139854,Medium Risk,4,589,0.01697792869269949,0.11665749067107116,46.55,20.0,18.0
1608,0,0.46370831801289925,Medium Risk,14,590,0.06440677966101695,0.30870907038012796,26.29,23.0,13.5
75,0,0.4636787468714974,Medium Risk,12,581,0.10154905335628227,0.17910297969711264,9.73,4.0,2.0
225,1,0.4634074540436616,Medium Risk,7,622,0.0707395498392283,0.15909402318379873,14.940000000000001,6.0,4.5
1512,0,0.4631661479563345,Medium Risk,22,636,0.13836477987421383,0.1406576980568012,15.0,15.0,1.0
1316,0,0.46302211908207574,Medium Risk,16,660,0.08333333333333333,0.15872236565511208,25.57,18.0,9.0
236,0,0.4629975474783555,Medium Risk,7,626,0.07188498402555911,0.2843787996571588,23.74,8.0,6.0
2005,0,0.4628650978314112,Medium Risk,15,603,0.0845771144278607,0.23344859332072,21.15,14.0,9.0
1651,0,0.4627508492665472,Medium Risk,17,632,0.09651898734177215,0.1689293935265655,26.87,9.0,8.0
757,1,0.4627127522094457,Medium Risk,13,554,0.07220216606498195,0.15847324018839853,45.129999999999995,21.0,14.0
2197,0,0.4626434501217538,Medium Risk,4,609,0.06896551724137931,0.22223155630974978,12.370000000000001,4.5,3.0
1932,0,0.462560424702977,Medium Risk,16,634,0.11356466876971609,0.13054516952870981,26.384999999999998,9.0,3.5
1664,0,0.46247303716518706,Medium Risk,8,593,0.0657672849915683,0.27263916019265466,50.0,28.0,12.0
1201,0,0.46220615289421607,Medium Risk,2,644,0.05745341614906832,0.2231187510962989,10.48,4.0,3.0
1654,1,0.4616338125309812,Medium Risk,2,630,0.06190476190476191,0.08686254815455227,18.97,4.0,3.0
2276,1,0.4615858631362995,Medium Risk,7,579,0.0535405872193437,0.21656398503923727,19.75,11.0,10.0
1902,0,0.46116024584668797,Medium Risk,20,601,0.033277870216306155,0.24048641938398144,82.245,44.0,31.5
1600,0,0.460818710790121,Medium Risk,13,629,0.0985691573926868,0.2626259219284044,10.165,13.0,3.0
2002,0,0.4606972626368752,Medium Risk,18,647,0.09582689335394126,0.27577172416109635,25.83,18.5,9.0
782,1,0.46067441000334264,Medium Risk,18,594,0.11784511784511785,0.1972704794322597,8.445,5.0,3.0
854,1,0.46027703035517065,Medium Risk,3,567,0.06349206349206349,0.16357113088227299,10.265,4.0,4.0
1048,1,0.45926747933976425,Medium Risk,33,589,0.1731748726655348,0.12422135490707951,12.2,4.0,3.0
2369,0,0.4590226310065112,Medium Risk,18,555,0.12972972972972974,0.10226234960539486,24.04,22.5,3.0
2358,0,0.45854062825454556,Medium Risk,22,603,0.12437810945273632,0.23380167453806577,24.509999999999998,8.0,7.0
1115,0,0.45802038991420607,Medium Risk,7,626,0.07987220447284345,0.08176936309103741,23.215,6.0,4.0
887,0,0.4572184326528428,Medium Risk,9,668,0.0688622754491018,0.22190554473491414,12.024999999999999,8.5,6.0
1530,0,0.4569757835698194,Medium Risk,7,567,0.08112874779541446,0.11367191202957627,14.285,5.0,4.0
2350,0,0.45688350444978576,Medium Risk,12,568,0.07394366197183098,0.23978024428313058,29.04,19.5,11.5
904,0,0.45680698015800236,Medium Risk,0,659,0.04552352048558422,0.15063307977893603,22.009999999999998,12.0,5.5
1531,0,0.4567503630928878,Medium Risk,4,608,0.06743421052631579,0.1939552286949229,12.91,5.0,4.0
564,0,0.45661054946503715,Medium Risk,8,606,0.08415841584158416,0.137675314512731,10.88,4.0,3.0
546,1,0.45654412772090935,Medium Risk,48,528,0.23106060606060605,0.25369871218927825,27.23,20.0,6.0
837,0,0.4564826606435406,Medium Risk,1,575,0.06086956521739131,0.29292646882613727,17.810000000000002,6.0,5.0
1168,0,0.4562691222071365,Medium Risk,13,627,0.10047846889952153,0.08795564525934392,13.2,3.0,3.0
82,0,0.4556681892907394,Medium Risk,5,596,0.08053691275167785,0.16020236087689713,10.785,2.5,2.0
811,0,0.4555457229530372,Medium Risk,5,635,0.05984251968503937,0.21395980686029858,13.435,8.0,6.0
759,0,0.4554708013373605,Medium Risk,5,649,0.060092449922958396,0.061585314977054655,20.57,6.0,6.0
552,0,0.45517208780878926,Medium Risk,10,620,0.06935483870967742,0.2991434699055186,40.78,22.0,12.0
729,0,0.45495583547518076,Medium Risk,0,628,0.04936305732484077,0.20067648644418554,15.760000000000002,8.0,5.0
537,1,0.454847996234627,Medium Risk,7,559,0.07871198568872988,0.1396279893711249,21.384999999999998,7.0,6.0
33,0,0.4548141686306116,Medium Risk,7,565,0.08495575221238938,0.24136341474225434,13.530000000000001,5.0,4.0
1381,0,0.4547575447506559,Medium Risk,3,565,0.07964601769911504,0.3176939339730037,2.0,1.0,1.0
1096,0,0.4546217669657032,Medium Risk,7,669,0.0687593423019432,0.13054174655151937,8.395,5.0,4.0
2153,0,0.45426077933437176,Medium Risk,2,604,0.06456953642384106,0.23627118644067796,14.93,5.0,4.0
1611,0,0.4542217367888572,Medium Risk,2,607,0.06589785831960461,0.162134944612286,5.09,2.5,2.0
1756,0,0.4537252827859739,Medium Risk,16,607,0.10049423393739704,0.15500518322951215,34.89,17.0,9.0
254,0,0.453708562982707,Medium Risk,3,662,0.06042296072507553,0.1524654684013938,6.98,3.0,3.0
525,0,0.45363441929106735,Medium Risk,4,569,0.06854130052724078,0.19710244912038632,13.23,6.0,5.0
1793,0,0.4535952037740582,Medium Risk,13,648,0.08950617283950617,0.20450552915474876,12.235,6.5,5.5
913,0,0.4533841982929401,Medium Risk,14,646,0.1021671826625387,0.1594854840749372,15.780000000000001,5.0,4.0
750,0,0.453023154714829,Medium Risk,8,588,0.07482993197278912,0.2245634157170342,10.23,6.5,6.0
2049,0,0.4526866792939934,Medium Risk,0,636,0.05345911949685535,0.20958400367731556,5.734999999999999,3.0,3.0
2206,0,0.45268253293093497,Medium Risk,2,630,0.06031746031746032,0.16394012470399097,9.75,4.0,3.5
521,0,0.4524608499447695,Medium Risk,8,652,0.07975460122699386,0.12367231044273846,11.64,5.0,3.5
846,0,0.4522225371431925,Medium Risk,5,594,0.05555555555555555,0.15464103562575385,29.0,10.0,10.0
406,0,0.451847211709254,Medium Risk,4,595,0.07226890756302522,0.09860676034487902,32.0,11.0,6.0
785,0,0.4516112634904489,Medium Risk,30,610,0.16721311475409836,0.10426259797624031,16.380000000000003,7.0,3.0
1949,0,0.4512209573869266,Medium Risk,10,591,0.08460236886632826,0.21423945026000382,24.595,10.0,7.5
1093,0,0.45118442320326957,Medium Risk,0,604,0.04966887417218543,0.19638774049010327,16.525,7.0,6.0
168,0,0.4510661876068434,Medium Risk,0,660,0.05303030303030303,0.11990083843921316,10.27,4.0,3.0
1189,0,0.45005901983068525,Medium Risk,6,620,0.07580645161290323,0.1330378406985975,12.8,6.0,4.0
531,0,0.44989990646826844,Medium Risk,1,567,0.06525573192239859,0.3174868225163964,16.83,9.0,5.0
1715,0,0.4498617144806217,Medium Risk,8,652,0.07668711656441718,0.13570327977107638,15.165,5.0,5.0
662,0,0.44980170985653284,Medium Risk,2,610,0.06229508196721312,0.1676628856208151,29.11,8.5,6.5
185,0,0.4497680216924729,Medium Risk,12,631,0.10142630744849446,0.2908663952665634,20.0,13.5,4.5
2161,0,0.4489677336293643,Medium Risk,1,647,0.0571870170015456,0.09834958331063783,38.75,20.0,7.0
1593,0,0.44889056112264225,Medium Risk,6,603,0.06633499170812604,0.18805859580366102,26.64,13.5,8.5
865,0,0.4485948457345476,Medium Risk,0,575,0.057391304347826085,0.23718871434829855,37.15,30.0,8.0
717,0,0.4484108324181835,Medium Risk,5,580,0.08448275862068966,0.09207544654758731,10.0,2.0,2.0
2026,1,0.44818391875226604,Medium Risk,6,572,0.03146853146853147,0.5556307812090079,72.53,42.5,24.0
1700,1,0.4477546522543065,Medium Risk,4,603,0.05472636815920398,0.23328084446906372,28.130000000000003,13.0,10.0
1760,0,0.44771902884513204,Medium Risk,4,662,0.07099697885196375,0.10394714029781742,6.49,3.0,2.0
794,0,0.44764031270950544,Medium Risk,1,584,0.053082191780821915,0.24042437198703853,45.76,16.0,11.0
15,0,0.44754623698511814,Medium Risk,5,655,0.07022900763358779,0.1793111405988577,11.059999999999999,5.0,4.0
2389,0,0.4475448083937101,Medium Risk,14,638,0.09404388714733543,0.2796484193873933,11.879999999999999,9.0,6.5
723,0,0.4466827673706465,Medium Risk,4,601,0.036605657237936774,0.22064700537259713,44.47,20.5,16.0
342,0,0.4465545147942538,Medium Risk,10,571,0.07880910683012259,0.19793063200895883,28.259999999999998,17.0,10.0
2132,0,0.4464925358708918,Medium Risk,3,620,0.06290322580645161,0.15242990654205607,12.64,5.0,5.0
429,0,0.4463298811972922,Medium Risk,2,572,0.07342657342657342,0.45352379150506106,8.995000000000001,4.0,4.0
1921,1,0.44608713379942927,Medium Risk,34,543,0.18968692449355432,0.4153357258307536,10.75,6.0,4.0
1487,0,0.4459841373698516,Medium Risk,1,576,0.059027777777777776,0.12761203503872032,26.61,13.5,7.0
2271,1,0.4459659895591064,Medium Risk,3,563,0.08170515097690942,0.4933679672819719,5.995,5.0,3.0
1112,1,0.4458650415251672,Medium Risk,5,581,0.08950086058519793,0.08609912937627352,26.6,34.5,3.0
1617,0,0.44580119897183773,Medium Risk,31,649,0.15716486902927582,0.1750588571384845,16.27,8.5,6.0
2471,0,0.44577263361383723,Medium Risk,6,666,0.06906906906906907,0.2150964812712826,14.055,7.5,5.5
1395,0,0.4455702365933309,Medium Risk,0,603,0.06467661691542288,0.19218847964112573,11.82,4.0,3.0
812,0,0.4454689740916186,Medium Risk,24,628,0.1464968152866242,0.18415972124122995,4.0,3.0,2.0
1357,0,0.44485063841291456,Medium Risk,20,603,0.13764510779436154,0.34194545067121246,26.8,27.0,5.0
673,0,0.4443691965035053,Medium Risk,4,657,0.0730593607305936,0.1788616446844295,7.0649999999999995,4.0,2.5
1991,0,0.4443612207042246,Medium Risk,1,600,0.06833333333333333,0.12230814578492907,5.49,3.0,2.0
437,0,0.44409400691640516,Medium Risk,27,646,0.13157894736842105,0.1852224538201682,44.019999999999996,41.0,12.0
2179,0,0.44387575196394913,Medium Risk,4,616,0.06818181818181818,0.17118716531039632,26.515,9.0,7.0
1697,0,0.4437653065036826,Medium Risk,3,573,0.07155322862129145,0.18898212717325744,15.11,7.0,5.0
2278,0,0.4435671985564622,Medium Risk,5,559,0.07871198568872988,0.11052385843682883,19.055,6.0,5.5
719,0,0.4431816728746852,Medium Risk,4,658,0.044072948328267476,0.3071892142955775,28.46,14.0,12.0
2014,0,0.4430623324236638,Medium Risk,5,567,0.07407407407407407,0.17630160537979964,14.415,6.5,6.0
2354,0,0.4429736180467473,Medium Risk,25,562,0.13345195729537365,0.1350541342879595,58.52,30.0,14.0
798,0,0.4427421812909997,Medium Risk,7,633,0.07740916271721959,0.214374488704298,17.27,8.0,6.0
151,0,0.4426786938031126,Medium Risk,7,559,0.08407871198568873,0.3010978488210935,20.85,11.0,7.0
2078,0,0.4426050037826065,Medium Risk,18,632,0.13924050632911392,0.16950985761226728,23.3,4.5,2.0
200,0,0.44204263808711375,Medium Risk,16,645,0.11782945736434108,0.14979005604512446,3.865,2.0,2.0
87,0,0.44100418033345007,Medium Risk,5,592,0.07094594594594594,0.07391018619934282,22.425,8.5,7.0
128,0,0.4401771466887751,Medium Risk,5,658,0.05167173252279635,0.14775845877515295,33.75,16.5,11.5
2310,0,0.44012077673684696,Medium Risk,15,633,0.10900473933649289,0.22422411220531185,12.12,6.0,5.0
1638,0,0.43977313235330256,Medium Risk,6,561,0.0855614973262032,0.33623356897747947,9.98,7.0,5.0
1761,0,0.43972622380520904,Medium Risk,6,574,0.047038327526132406,0.18593578939328362,54.7,20.0,18.0
2363,1,0.4394452164386112,Medium Risk,2,605,0.07107438016528926,0.1364013463544136,14.68,4.0,4.0
2352,1,0.43913745402637494,Medium Risk,2,676,0.06360946745562131,0.14069355416650078,21.23,7.0,5.0
1384,0,0.4390228098668332,Medium Risk,4,588,0.05442176870748299,0.2978285742106672,19.28,14.0,10.5
1678,0,0.43888712101376043,Medium Risk,20,544,0.14154411764705882,0.14861643901577773,15.08,5.0,4.0
767,1,0.4388764331024376,Medium Risk,2,596,0.02181208053691275,0.23922739307354693,46.21,20.0,19.0
1401,0,0.43887416255408623,Medium Risk,5,598,0.08528428093645485,0.3862690587605546,10.62,7.0,4.0
459,0,0.4384452354831552,Medium Risk,13,630,0.10317460317460317,0.08420642754299064,9.32,5.0,4.0
2120,0,0.43809756371204034,Medium Risk,10,614,0.09771986970684039,0.14056740578904667,12.58,6.5,4.0
1980,1,0.43768992828537706,Medium Risk,19,617,0.08752025931928688,0.19292618975276551,75.85,48.0,21.0
795,1,0.43740203156910534,Medium Risk,10,631,0.07131537242472266,0.18881712464600164,24.740000000000002,12.0,11.0
1408,0,0.43738671241217464,Medium Risk,9,584,0.0958904109589041,0.13769572374717662,17.310000000000002,6.5,5.0
1195,0,0.4372028293144203,Medium Risk,0,646,0.05727554179566564,0.13709447160855134,23.94,11.0,6.0
533,0,0.43718501213538336,Medium Risk,14,615,0.0991869918699187,0.1857360342176453,35.54,13.0,10.0
1359,0,0.4371341522559377,Medium Risk,15,606,0.12211221122112212,0.18064301989701634,11.81,5.0,3.0
1796,0,0.4364089991508327,Medium Risk,9,602,0.08970099667774087,0.12127692199304596,31.38,31.0,7.5
1077,0,0.43639374663752656,Medium Risk,0,405,0.08148148148148149,0.14453331403134162,45.6,18.0,9.0
554,0,0.4362800426391693,Medium Risk,13,616,0.030844155844155844,0.11663719524930033,79.98,32.0,29.0
873,0,0.43625399276202487,Medium Risk,39,562,0.199288256227758,0.2923317448830509,19.465,14.5,7.0
601,0,0.436222828479259,Medium Risk,27,613,0.12234910277324633,0.1467135354566517,48.34,40.0,16.0
1288,0,0.4361893273340086,Medium Risk,7,618,0.08414239482200647,0.19393088838871972,23.785,11.0,6.5
1125,0,0.43612392755533247,Medium Risk,19,642,0.1308411214953271,0.157665400156806,1.57,3.0,2.0
461,0,0.43591044328194306,Medium Risk,1,605,0.0628099173553719,0.2958186491020176,14.18,8.5,6.0
2146,0,0.435069198040759,Medium Risk,7,663,0.0784313725490196,0.13201645989586844,18.82,6.0,6.0
1141,0,0.434975663705979,Medium Risk,11,583,0.09777015437392796,0.23802373733992593,11.280000000000001,7.0,6.0
477,0,0.4346115232201399,Medium Risk,8,621,0.10144927536231885,0.2062604807154835,10.0,7.0,2.0
2290,0,0.4346064350927496,Medium Risk,13,587,0.11584327086882454,0.15305739928113077,8.655,3.5,3.0
1525,0,0.43447998513656433,Medium Risk,5,616,0.05844155844155844,0.2551841177006851,24.995,13.5,11.0
1690,0,0.43446647223013973,Medium Risk,9,580,0.09482758620689655,0.2229257119942007,16.85,6.0,6.0
1056,0,0.43412856703452996,Medium Risk,18,643,0.10108864696734059,0.16244545301311625,41.27,14.0,13.0
1457,0,0.4340187443365215,Medium Risk,4,629,0.05246422893481717,0.22608398012895825,39.58,25.0,13.0
1051,0,0.4338482369099061,Medium Risk,11,605,0.0859504132231405,0.13898863309284626,25.439999999999998,15.5,9.5
1017,0,0.433842079079678,Medium Risk,27,626,0.09744408945686901,0.17011399973847816,44.61,25.0,21.0
92,0,0.43372928547227835,Medium Risk,14,567,0.09523809523809523,0.2763273245301628,23.86,14.0,11.0
2335,0,0.43347939809234676,Medium Risk,4,621,0.07085346215780998,0.23442755470635787,27.134999999999998,10.0,8.0
1784,0,0.433331322787063,Medium Risk,3,651,0.059907834101382486,0.16687901456477494,37.400000000000006,13.0,10.0
187,0,0.43325906907570383,Medium Risk,4,642,0.0794392523364486,0.2716804542905216,4.78,3.0,3.0
366,1,0.4324003554801665,Medium Risk,6,594,0.08080808080808081,0.3100424604272072,9.325,7.5,6.0
1903,1,0.43233731954058374,Medium Risk,3,608,0.06578947368421052,0.24708414329352957,18.84,17.5,7.5
1010,0,0.43204332460218725,Medium Risk,17,579,0.14507772020725387,0.12598476491587696,23.634999999999998,23.5,2.0
700,0,0.4316079345510748,Medium Risk,12,656,0.053353658536585365,0.1958959170721388,45.35,28.0,19.0
2429,0,0.4314466001877702,Medium Risk,8,658,0.09574468085106383,0.39343450233286703,12.5,8.0,4.0
2181,0,0.4308966644402257,Medium Risk,8,602,0.08803986710963455,0.12894237609675124,37.18,10.0,9.0
1672,0,0.4303862649634781,Medium Risk,15,636,0.11163522012578617,0.18810334072422502,16.47,9.0,6.0
1298,0,0.4301659811740629,Medium Risk,6,571,0.08056042031523643,0.19350538043995805,21.990000000000002,9.5,8.0
769,0,0.43006117797486415,Medium Risk,4,632,0.07120253164556962,0.19565778549851048,20.07,8.0,7.0
1465,0,0.43004714578637476,Medium Risk,6,652,0.08128834355828221,0.1557752341311134,14.190000000000001,6.0,5.0
914,0,0.4294193947920432,Medium Risk,7,594,0.09595959595959595,0.09138454167997444,9.07,4.0,3.0
743,0,0.4293210670169744,Medium Risk,14,555,0.11711711711711711,0.1990411983281838,16.3,7.0,6.0
1814,0,0.42931055109227173,Medium Risk,9,572,0.08566433566433566,0.12458453539264834,67.0,20.0,15.0
1283,0,0.4292416768942301,Medium Risk,1,563,0.07815275310834814,0.23553957322658348,4.49,3.0,3.0
2494,0,0.42908487724197053,Medium Risk,1,567,0.0582010582010582,0.20264825575509707,50.57,22.0,13.0
1055,0,0.4285119712097782,Medium Risk,20,607,0.13179571663920922,0.19597231705569465,13.704999999999998,7.0,6.0
2258,0,0.4285088159487134,Medium Risk,1,651,0.06605222734254992,0.14729103474614239,16.65,7.0,5.0
2212,1,0.42811421750518397,Medium Risk,2,566,0.0812720848056537,0.1958779294155095,4.735,4.0,3.0
343,0,0.42792115311703,Medium Risk,10,668,0.09431137724550898,0.1512972868644535,13.15,6.0,5.0
2160,0,0.4276856759858745,Medium Risk,2,625,0.088,0.3591217412623608,10.440000000000001,4.0,2.0
1817,0,0.42753178061105873,Medium Risk,1,577,0.07452339688041594,0.1493883164561174,17.44,8.0,5.0
2174,1,0.4272594604536987,Medium Risk,1,584,0.06678082191780822,0.27523163596293826,9.7,7.0,6.0
776,0,0.4269612885579503,Medium Risk,13,627,0.10526315789473684,0.24416224690829785,18.424999999999997,9.0,7.0
2135,1,0.4267650665233686,Medium Risk,4,587,0.07666098807495741,0.11460431931630075,13.92,7.0,6.0
796,0,0.4263157857131059,Medium Risk,1,673,0.0713224368499257,0.4559970379284012,8.14,5.0,4.0
259,0,0.42591749444455046,Medium Risk,4,667,0.07796101949025487,0.10423270230986113,16.325000000000003,6.0,4.5
1698,0,0.4257146012271955,Medium Risk,3,605,0.05950413223140496,0.13732966874005498,27.755,13.0,10.5
1135,0,0.425329555723174,Medium Risk,4,649,0.09090909090909091,0.2663217211591358,8.77,4.0,2.0
602,1,0.42531947245521695,Medium Risk,4,641,0.08268330733229329,0.1537779651580751,30.0,22.0,6.0
2059,0,0.42507853712776605,Medium Risk,5,585,0.08205128205128205,0.21668091120480146,33.56,11.5,9.0
1571,0,0.4249276499745657,Medium Risk,1,623,0.0754414125200642,0.10083654037255858,10.0,4.0,3.0
1890,0,0.4248838098657277,Medium Risk,8,592,0.07939189189189189,0.11225420048510698,32.79,13.0,11.0
1832,0,0.42458530475778083,Medium Risk,9,582,0.08934707903780069,0.20914146734415665,18.994999999999997,9.5,8.5
1319,1,0.42449775927248384,Medium Risk,2,641,0.0748829953198128,0.35673105049113507,16.22,8.0,5.5
562,0,0.42445717857156184,Medium Risk,14,634,0.11829652996845426,0.18151752045160519,26.130000000000003,9.0,6.0
736,0,0.424344258458051,Medium Risk,4,652,0.07822085889570553,0.13284811888769013,15.73,6.0,5.0
650,0,0.42425911761025564,Medium Risk,13,663,0.11312217194570136,0.2818102177303904,9.67,5.0,4.0
1362,0,0.42407277279072497,Medium Risk,6,567,0.10405643738977072,0.08024482469433696,17.96,5.0,3.0
100,0,0.4239943752877831,Medium Risk,3,673,0.04606240713224369,0.1737852364703658,50.59,39.0,15.0
1559,0,0.4236102847609646,Medium Risk,4,663,0.07390648567119155,0.11251528914663038,40.16,10.0,9.0
1032,1,0.42314265732552053,Medium Risk,25,564,0.16312056737588654,0.0924463165383869,18.840000000000003,6.0,5.0
1405,0,0.42261480852402844,Medium Risk,2,612,0.08169934640522876,0.16533231668572881,34.095,10.5,6.5
658,0,0.42173806513693574,Medium Risk,4,581,0.08089500860585198,0.23650869941363067,10.76,7.0,6.0
2090,0,0.4214664428127361,Medium Risk,5,637,0.08163265306122448,0.25743776563448695,17.775,9.0,6.5
2032,0,0.4212585053666667,Medium Risk,4,610,0.09508196721311475,0.11277405357763332,10.455,3.0,2.0
265,0,0.42105696708140916,Medium Risk,0,567,0.08641975308641975,0.2346665575457139,8.01,3.0,2.0
848,0,0.42083597549852375,Medium Risk,16,573,0.04537521815008726,0.1552600623524476,108.63499999999999,42.5,35.0
781,0,0.4207273777043693,Medium Risk,7,584,0.09246575342465753,0.36025006835864676,22.79,13.5,8.0
